transaction_id,user_id,store_id,date,product_name,category,brand,quantity,price_per_unit,health_label,sustainability_label,total_price
txn_7586,user_340,store_46,2025-04-12,Wind Apple,Pantry,BudgetMart,2,9.24,Healthy,Sustainable,18.48
txn_7587,user_204,store_10,2025-04-12,Image Chicken,Produce,EcoFarm,2,6.96,Unhealthy,Sustainable,13.92
txn_7588,user_884,store_45,2025-04-12,Who Chicken,Beverages,GreenLeaf,1,1.72,Unhealthy,Sustainable,1.72
txn_7589,user_704,store_23,2025-04-12,Among Juice,Dairy,BudgetMart,1,9.4,Healthy,Sustainable,9.4
txn_7590,user_461,store_42,2025-04-12,Particularly Milk,Snacks,EcoFarm,3,9.99,Healthy,Unsustainable,29.97
txn_7591,user_159,store_6,2025-04-12,Look Cereal,Dairy,BudgetMart,4,3.28,Unhealthy,Sustainable,13.12
txn_7592,user_528,store_34,2025-04-12,Analysis Chicken,Frozen,TastyTreats,1,2.43,Healthy,Unsustainable,2.43
txn_7593,user_343,store_49,2025-04-12,Film Bread,Produce,EcoFarm,3,4.56,Healthy,Unsustainable,13.68
txn_7594,user_718,store_35,2025-04-12,Poor Yogurt,Beverages,FreshFields,3,6.96,Healthy,Sustainable,20.88
txn_7595,user_718,store_48,2025-04-12,Bank Chicken,Seafood,QuickBite,4,8.96,Healthy,Sustainable,35.84
txn_7596,user_926,store_8,2025-04-12,Possible Yogurt,Seafood,QuickBite,4,1.69,Unhealthy,Unsustainable,6.76
txn_7597,user_906,store_32,2025-04-12,Civil Milk,Produce,EcoFarm,1,9.26,Healthy,Sustainable,9.26
txn_7598,user_264,store_23,2025-04-12,Stock Bread,Bakery,BudgetMart,3,1.37,Unhealthy,Unsustainable,4.11
txn_7599,user_225,store_3,2025-04-12,Back Apple,Meat,FreshFields,3,6.43,Healthy,Sustainable,19.29
txn_7600,user_816,store_43,2025-04-12,Already Milk,Meat,BudgetMart,4,3.34,Healthy,Sustainable,13.36
txn_7601,user_31,store_16,2025-04-12,Order Milk,Snacks,EcoFarm,4,1.6,Unhealthy,Sustainable,6.4
txn_7602,user_815,store_43,2025-04-12,Arrive Bread,Beverages,TastyTreats,3,1.34,Healthy,Unsustainable,4.0200000000000005
txn_7603,user_779,store_36,2025-04-12,Issue Cereal,Seafood,TastyTreats,4,3.21,Unhealthy,Unsustainable,12.84
txn_7604,user_794,store_38,2025-04-12,When Bread,Beverages,TastyTreats,1,3.07,Healthy,Unsustainable,3.07
txn_7605,user_415,store_49,2025-04-12,Similar Juice,Snacks,QuickBite,3,9.52,Unhealthy,Sustainable,28.56
txn_7606,user_581,store_10,2025-04-12,Short Milk,Pantry,FreshFields,4,6.3,Unhealthy,Unsustainable,25.2
txn_7607,user_870,store_31,2025-04-12,Yeah Milk,Meat,FreshFields,4,9.45,Unhealthy,Unsustainable,37.8
txn_7608,user_949,store_2,2025-04-12,Budget Chicken,Pantry,QuickBite,3,2.8,Healthy,Unsustainable,8.399999999999999
txn_7609,user_431,store_45,2025-04-12,Mrs Apple,Pantry,BudgetMart,2,7.18,Healthy,Unsustainable,14.36
txn_7610,user_915,store_30,2025-04-12,Likely Yogurt,Produce,BudgetMart,2,6.47,Healthy,Unsustainable,12.94
txn_7611,user_199,store_7,2025-04-12,Task Juice,Snacks,FreshFields,2,6.57,Healthy,Sustainable,13.14
txn_7612,user_818,store_34,2025-04-12,Anything Cereal,Seafood,TastyTreats,3,4.54,Unhealthy,Sustainable,13.620000000000001
txn_7613,user_988,store_37,2025-04-12,That Juice,Pantry,GreenLeaf,2,4.71,Healthy,Sustainable,9.42
txn_7614,user_338,store_44,2025-04-12,Society Cereal,Seafood,EcoFarm,4,6.93,Unhealthy,Unsustainable,27.72
txn_7615,user_344,store_10,2025-04-12,White Yogurt,Snacks,BudgetMart,2,4.84,Healthy,Unsustainable,9.68
txn_7616,user_767,store_22,2025-04-12,Successful Yogurt,Snacks,GreenLeaf,3,3.04,Unhealthy,Sustainable,9.120000000000001
txn_7617,user_185,store_46,2025-04-12,New Chicken,Frozen,EcoFarm,2,4.75,Healthy,Sustainable,9.5
txn_7618,user_233,store_25,2025-04-12,Same Bread,Frozen,QuickBite,3,1.94,Healthy,Sustainable,5.82
txn_7619,user_193,store_39,2025-04-12,Born Chicken,Beverages,TastyTreats,2,9.3,Healthy,Unsustainable,18.6
txn_7620,user_900,store_21,2025-04-12,Sure Juice,Produce,BudgetMart,2,7.16,Healthy,Unsustainable,14.32
txn_7621,user_423,store_14,2025-04-12,Science Juice,Pantry,QuickBite,1,1.21,Healthy,Sustainable,1.21
txn_7622,user_51,store_11,2025-04-12,Price Milk,Beverages,FreshFields,2,2.47,Healthy,Sustainable,4.94
txn_7623,user_170,store_45,2025-04-12,Community Apple,Seafood,BudgetMart,1,9.45,Healthy,Sustainable,9.45
txn_7624,user_17,store_48,2025-04-12,Mouth Juice,Bakery,TastyTreats,4,5.17,Unhealthy,Unsustainable,20.68
txn_7625,user_24,store_47,2025-04-12,Gun Milk,Pantry,FreshFields,3,2.74,Unhealthy,Sustainable,8.22
txn_7626,user_479,store_36,2025-04-12,Race Apple,Snacks,QuickBite,3,4.3,Healthy,Sustainable,12.899999999999999
txn_7627,user_117,store_40,2025-04-12,Safe Juice,Frozen,FreshFields,4,3.36,Unhealthy,Sustainable,13.44
txn_7628,user_836,store_36,2025-04-12,Full Juice,Bakery,BudgetMart,1,9.38,Unhealthy,Unsustainable,9.38
txn_7629,user_525,store_9,2025-04-12,Oil Cereal,Bakery,FreshFields,2,8.91,Healthy,Unsustainable,17.82
txn_7630,user_733,store_2,2025-04-12,Security Bread,Dairy,TastyTreats,1,8.13,Healthy,Sustainable,8.13
txn_7631,user_644,store_28,2025-04-12,Story Apple,Dairy,BudgetMart,4,5.05,Unhealthy,Unsustainable,20.2
txn_7632,user_838,store_12,2025-04-12,Mrs Apple,Beverages,QuickBite,3,6.54,Healthy,Sustainable,19.62
txn_7633,user_165,store_35,2025-04-12,Four Bread,Bakery,EcoFarm,2,8.73,Unhealthy,Unsustainable,17.46
txn_7634,user_307,store_39,2025-04-12,Require Milk,Seafood,FreshFields,1,9.11,Healthy,Unsustainable,9.11
txn_7635,user_49,store_4,2025-04-12,Continue Cereal,Pantry,FreshFields,3,6.61,Healthy,Sustainable,19.830000000000002
txn_7636,user_92,store_40,2025-04-12,Act Yogurt,Frozen,QuickBite,2,5.68,Healthy,Unsustainable,11.36
txn_7637,user_900,store_14,2025-04-12,None Apple,Meat,FreshFields,1,2.53,Healthy,Unsustainable,2.53
txn_7638,user_761,store_20,2025-04-12,Rise Yogurt,Pantry,QuickBite,1,6.47,Healthy,Sustainable,6.47
txn_7639,user_563,store_47,2025-04-12,Arm Apple,Dairy,BudgetMart,4,3.52,Unhealthy,Sustainable,14.08
txn_7640,user_973,store_9,2025-04-12,President Apple,Dairy,EcoFarm,2,9.09,Unhealthy,Unsustainable,18.18
txn_7641,user_816,store_24,2025-04-12,Production Milk,Pantry,TastyTreats,2,1.27,Unhealthy,Sustainable,2.54
txn_7642,user_323,store_9,2025-04-12,Item Apple,Dairy,TastyTreats,1,2.24,Healthy,Sustainable,2.24
txn_7643,user_944,store_7,2025-04-12,Learn Bread,Produce,EcoFarm,4,8.39,Healthy,Unsustainable,33.56
txn_7644,user_543,store_39,2025-04-12,Perform Apple,Frozen,TastyTreats,4,4.59,Healthy,Sustainable,18.36
txn_7645,user_923,store_47,2025-04-12,Democratic Milk,Beverages,QuickBite,3,4.24,Healthy,Unsustainable,12.72
txn_7646,user_857,store_18,2025-04-12,Every Chicken,Snacks,BudgetMart,2,4.99,Healthy,Sustainable,9.98
txn_7647,user_768,store_13,2025-04-12,Let Milk,Snacks,EcoFarm,2,9.01,Healthy,Unsustainable,18.02
txn_7648,user_640,store_13,2025-04-12,Example Apple,Pantry,BudgetMart,1,6.72,Unhealthy,Unsustainable,6.72
txn_7649,user_48,store_47,2025-04-12,Former Cereal,Dairy,EcoFarm,2,1.33,Unhealthy,Unsustainable,2.66
txn_7650,user_622,store_28,2025-04-12,Wall Chicken,Meat,BudgetMart,1,1.68,Healthy,Sustainable,1.68
txn_7651,user_438,store_26,2025-04-12,Professor Bread,Bakery,FreshFields,1,4.89,Unhealthy,Unsustainable,4.89
txn_7652,user_463,store_34,2025-04-12,Sure Yogurt,Seafood,EcoFarm,2,7.93,Healthy,Sustainable,15.86
txn_7653,user_932,store_3,2025-04-12,Guess Apple,Meat,GreenLeaf,2,2.6,Healthy,Sustainable,5.2
txn_7654,user_615,store_19,2025-04-12,Production Milk,Snacks,BudgetMart,3,9.96,Unhealthy,Sustainable,29.880000000000003
txn_7655,user_92,store_13,2025-04-12,Event Yogurt,Bakery,TastyTreats,4,9.81,Unhealthy,Sustainable,39.24
txn_7656,user_346,store_29,2025-04-12,Fast Chicken,Bakery,GreenLeaf,4,5.72,Healthy,Unsustainable,22.88
txn_7657,user_221,store_20,2025-04-12,None Milk,Pantry,BudgetMart,1,5.96,Healthy,Sustainable,5.96
txn_7658,user_421,store_17,2025-04-12,Whether Cereal,Frozen,EcoFarm,4,4.45,Healthy,Sustainable,17.8
txn_7659,user_69,store_13,2025-04-12,Clear Milk,Bakery,FreshFields,4,1.14,Healthy,Unsustainable,4.56
txn_7660,user_505,store_43,2025-04-12,Yard Juice,Frozen,QuickBite,2,5.27,Healthy,Unsustainable,10.54
txn_7661,user_768,store_48,2025-04-12,Market Milk,Beverages,FreshFields,4,9.73,Unhealthy,Sustainable,38.92
txn_7662,user_723,store_35,2025-04-12,Structure Bread,Seafood,GreenLeaf,1,9.77,Unhealthy,Unsustainable,9.77
txn_7663,user_926,store_24,2025-04-12,Concern Apple,Meat,QuickBite,1,8.94,Unhealthy,Unsustainable,8.94
txn_7664,user_414,store_19,2025-04-12,Population Milk,Seafood,FreshFields,3,5.3,Unhealthy,Sustainable,15.899999999999999
txn_7665,user_492,store_38,2025-04-12,Writer Bread,Snacks,BudgetMart,4,1.88,Unhealthy,Unsustainable,7.52
txn_7666,user_918,store_33,2025-04-12,Life Juice,Frozen,FreshFields,1,9.91,Healthy,Unsustainable,9.91
txn_7667,user_843,store_38,2025-04-12,By Cereal,Seafood,FreshFields,1,5.0,Unhealthy,Unsustainable,5.0
txn_7668,user_876,store_20,2025-04-12,Action Bread,Snacks,GreenLeaf,1,4.06,Healthy,Unsustainable,4.06
txn_7669,user_987,store_32,2025-04-12,Growth Yogurt,Seafood,GreenLeaf,4,6.05,Unhealthy,Unsustainable,24.2
txn_7670,user_412,store_37,2025-04-12,Partner Bread,Meat,BudgetMart,3,1.0,Unhealthy,Unsustainable,3.0
txn_7671,user_495,store_13,2025-04-12,Material Bread,Seafood,FreshFields,3,8.64,Healthy,Sustainable,25.92
txn_7672,user_221,store_22,2025-04-12,Military Cereal,Snacks,FreshFields,4,9.16,Healthy,Unsustainable,36.64
txn_7673,user_462,store_45,2025-04-12,Full Yogurt,Frozen,QuickBite,3,4.5,Unhealthy,Sustainable,13.5
txn_7674,user_882,store_6,2025-04-12,Unit Apple,Bakery,QuickBite,3,2.01,Unhealthy,Unsustainable,6.029999999999999
txn_7675,user_178,store_38,2025-04-12,Few Yogurt,Beverages,FreshFields,1,1.99,Healthy,Sustainable,1.99
txn_7676,user_223,store_17,2025-04-12,Answer Yogurt,Beverages,GreenLeaf,1,1.27,Unhealthy,Sustainable,1.27
txn_7677,user_39,store_38,2025-04-12,Month Cereal,Frozen,EcoFarm,4,4.91,Healthy,Sustainable,19.64
txn_7678,user_605,store_34,2025-04-12,Because Cereal,Pantry,EcoFarm,2,3.34,Unhealthy,Unsustainable,6.68
txn_7679,user_212,store_1,2025-04-12,Close Cereal,Meat,QuickBite,2,9.22,Healthy,Sustainable,18.44
txn_7680,user_843,store_12,2025-04-12,Threat Apple,Frozen,FreshFields,2,8.72,Healthy,Unsustainable,17.44
txn_7681,user_675,store_23,2025-04-12,Single Juice,Seafood,EcoFarm,4,9.54,Healthy,Sustainable,38.16
txn_7682,user_330,store_13,2025-04-12,Many Cereal,Beverages,BudgetMart,3,6.6,Healthy,Unsustainable,19.799999999999997
txn_7683,user_473,store_27,2025-04-12,Pass Yogurt,Seafood,QuickBite,1,9.93,Healthy,Sustainable,9.93
txn_7684,user_121,store_49,2025-04-12,My Bread,Meat,EcoFarm,1,4.72,Unhealthy,Unsustainable,4.72
txn_7685,user_973,store_49,2025-04-12,Away Bread,Beverages,FreshFields,4,8.19,Unhealthy,Sustainable,32.76
txn_7686,user_690,store_2,2025-04-12,Edge Bread,Meat,BudgetMart,3,3.18,Unhealthy,Unsustainable,9.540000000000001
txn_7687,user_793,store_27,2025-04-12,Late Chicken,Bakery,EcoFarm,2,5.48,Unhealthy,Unsustainable,10.96
txn_7688,user_590,store_4,2025-04-12,Argue Juice,Seafood,QuickBite,2,1.51,Healthy,Unsustainable,3.02
txn_7689,user_441,store_20,2025-04-12,Suddenly Bread,Dairy,GreenLeaf,1,6.82,Unhealthy,Sustainable,6.82
txn_7690,user_562,store_38,2025-04-12,Republican Bread,Bakery,FreshFields,1,9.21,Healthy,Sustainable,9.21
txn_7691,user_53,store_43,2025-04-12,About Juice,Seafood,EcoFarm,1,4.51,Healthy,Unsustainable,4.51
txn_7692,user_982,store_42,2025-04-12,Fill Bread,Snacks,QuickBite,4,3.32,Unhealthy,Unsustainable,13.28
txn_7693,user_986,store_20,2025-04-12,Spring Chicken,Beverages,GreenLeaf,3,5.51,Unhealthy,Unsustainable,16.53
txn_7694,user_79,store_18,2025-04-12,So Apple,Beverages,EcoFarm,1,4.75,Healthy,Sustainable,4.75
txn_7695,user_325,store_40,2025-04-12,Eye Yogurt,Seafood,QuickBite,3,6.41,Unhealthy,Unsustainable,19.23
txn_7696,user_531,store_27,2025-04-12,Least Milk,Dairy,BudgetMart,4,3.63,Healthy,Sustainable,14.52
txn_7697,user_731,store_22,2025-04-12,Lead Apple,Frozen,EcoFarm,2,1.66,Healthy,Unsustainable,3.32
txn_7698,user_717,store_10,2025-04-12,Sell Yogurt,Snacks,EcoFarm,1,2.68,Unhealthy,Unsustainable,2.68
txn_7699,user_389,store_18,2025-04-12,Clear Chicken,Meat,QuickBite,1,3.24,Unhealthy,Unsustainable,3.24
txn_7700,user_607,store_42,2025-04-12,While Milk,Pantry,GreenLeaf,3,3.34,Unhealthy,Unsustainable,10.02
txn_7701,user_315,store_18,2025-04-12,North Apple,Dairy,EcoFarm,2,4.68,Unhealthy,Unsustainable,9.36
txn_7702,user_39,store_1,2025-04-12,Step Apple,Meat,BudgetMart,1,3.11,Unhealthy,Unsustainable,3.11
txn_7703,user_274,store_41,2025-04-12,Course Apple,Frozen,FreshFields,2,5.03,Healthy,Unsustainable,10.06
txn_7704,user_571,store_4,2025-04-12,Own Milk,Frozen,FreshFields,2,4.29,Unhealthy,Unsustainable,8.58
txn_7705,user_463,store_2,2025-04-12,Generation Chicken,Snacks,TastyTreats,4,5.95,Healthy,Sustainable,23.8
txn_7706,user_647,store_10,2025-04-12,Idea Cereal,Bakery,FreshFields,3,4.86,Unhealthy,Sustainable,14.580000000000002
txn_7707,user_592,store_15,2025-04-12,Management Juice,Dairy,QuickBite,3,6.48,Healthy,Unsustainable,19.44
txn_7708,user_916,store_32,2025-04-12,Really Yogurt,Bakery,GreenLeaf,2,3.39,Healthy,Unsustainable,6.78
txn_7709,user_452,store_5,2025-04-12,Under Bread,Snacks,GreenLeaf,2,6.01,Healthy,Sustainable,12.02
txn_7710,user_684,store_42,2025-04-12,We Milk,Bakery,FreshFields,1,3.85,Healthy,Unsustainable,3.85
txn_7711,user_402,store_50,2025-04-12,None Apple,Frozen,QuickBite,2,7.28,Healthy,Sustainable,14.56
txn_7712,user_92,store_17,2025-04-12,Never Milk,Bakery,QuickBite,3,9.09,Unhealthy,Sustainable,27.27
txn_7713,user_856,store_7,2025-04-12,Natural Milk,Seafood,BudgetMart,3,5.14,Healthy,Unsustainable,15.419999999999998
txn_7714,user_970,store_15,2025-04-12,Company Milk,Seafood,FreshFields,3,3.82,Unhealthy,Unsustainable,11.459999999999999
txn_7715,user_846,store_27,2025-04-12,Its Apple,Meat,TastyTreats,2,4.55,Healthy,Sustainable,9.1
txn_7716,user_250,store_24,2025-04-12,Job Yogurt,Bakery,GreenLeaf,1,3.83,Unhealthy,Unsustainable,3.83
txn_7717,user_317,store_45,2025-04-12,Year Apple,Frozen,EcoFarm,4,7.35,Healthy,Sustainable,29.4
txn_7718,user_421,store_28,2025-04-12,Environmental Apple,Meat,TastyTreats,2,1.8,Unhealthy,Sustainable,3.6
txn_7719,user_23,store_36,2025-04-12,Teacher Cereal,Snacks,QuickBite,2,3.52,Healthy,Sustainable,7.04
txn_7720,user_448,store_9,2025-04-12,Material Yogurt,Pantry,BudgetMart,4,7.72,Unhealthy,Sustainable,30.88
txn_7721,user_640,store_19,2025-04-12,Magazine Chicken,Snacks,BudgetMart,1,9.75,Unhealthy,Unsustainable,9.75
txn_7722,user_677,store_12,2025-04-12,Among Juice,Produce,BudgetMart,1,3.14,Healthy,Unsustainable,3.14
txn_7723,user_244,store_20,2025-04-12,Series Juice,Bakery,TastyTreats,2,1.25,Unhealthy,Sustainable,2.5
txn_7724,user_629,store_46,2025-04-12,Show Apple,Beverages,TastyTreats,4,7.14,Unhealthy,Unsustainable,28.56
txn_7725,user_846,store_23,2025-04-12,Responsibility Yogurt,Seafood,QuickBite,2,5.38,Healthy,Sustainable,10.76
txn_7726,user_515,store_3,2025-04-12,Idea Juice,Frozen,QuickBite,2,3.54,Healthy,Sustainable,7.08
txn_7727,user_452,store_12,2025-04-12,May Cereal,Beverages,FreshFields,2,6.23,Healthy,Sustainable,12.46
txn_7728,user_84,store_34,2025-04-12,What Apple,Bakery,BudgetMart,4,6.97,Unhealthy,Unsustainable,27.88
txn_7729,user_678,store_47,2025-04-12,Almost Milk,Dairy,TastyTreats,1,2.72,Healthy,Unsustainable,2.72
txn_7730,user_975,store_23,2025-04-12,Pick Juice,Dairy,FreshFields,1,5.55,Unhealthy,Unsustainable,5.55
txn_7731,user_94,store_10,2025-04-12,Sport Apple,Beverages,GreenLeaf,1,2.45,Healthy,Unsustainable,2.45
txn_7732,user_668,store_16,2025-04-12,Outside Bread,Frozen,GreenLeaf,2,2.62,Healthy,Unsustainable,5.24
txn_7733,user_943,store_30,2025-04-12,Test Apple,Seafood,EcoFarm,1,7.37,Unhealthy,Sustainable,7.37
txn_7734,user_864,store_24,2025-04-12,Strong Bread,Beverages,FreshFields,3,6.44,Unhealthy,Sustainable,19.32
txn_7735,user_174,store_36,2025-04-12,Sound Bread,Pantry,TastyTreats,1,9.81,Unhealthy,Sustainable,9.81
txn_7736,user_113,store_40,2025-04-12,Image Bread,Frozen,FreshFields,1,1.65,Healthy,Sustainable,1.65
txn_7737,user_876,store_44,2025-04-12,Ready Bread,Seafood,GreenLeaf,2,7.52,Healthy,Unsustainable,15.04
txn_7738,user_18,store_23,2025-04-12,Federal Milk,Pantry,QuickBite,4,7.35,Healthy,Sustainable,29.4
txn_7739,user_931,store_39,2025-04-12,Peace Milk,Snacks,QuickBite,1,4.75,Healthy,Unsustainable,4.75
txn_7740,user_812,store_36,2025-04-12,Trip Bread,Snacks,QuickBite,1,1.93,Unhealthy,Unsustainable,1.93
txn_7741,user_902,store_23,2025-04-12,Bag Yogurt,Produce,TastyTreats,4,7.29,Unhealthy,Sustainable,29.16
txn_7742,user_354,store_18,2025-04-12,Evidence Juice,Pantry,BudgetMart,3,9.96,Unhealthy,Sustainable,29.880000000000003
txn_7743,user_690,store_46,2025-04-12,Room Chicken,Seafood,QuickBite,1,7.7,Healthy,Sustainable,7.7
txn_7744,user_774,store_2,2025-04-12,Whether Juice,Beverages,QuickBite,3,1.69,Healthy,Sustainable,5.07
txn_7745,user_903,store_7,2025-04-12,Environmental Milk,Dairy,FreshFields,2,5.84,Healthy,Sustainable,11.68
txn_7746,user_1,store_39,2025-04-12,Consumer Bread,Dairy,GreenLeaf,2,1.17,Healthy,Unsustainable,2.34
txn_7747,user_266,store_20,2025-04-12,Soldier Apple,Bakery,FreshFields,3,9.4,Healthy,Unsustainable,28.200000000000003
txn_7748,user_439,store_1,2025-04-12,Time Apple,Frozen,BudgetMart,4,1.42,Healthy,Sustainable,5.68
txn_7749,user_443,store_30,2025-04-12,Son Yogurt,Seafood,EcoFarm,4,5.87,Healthy,Sustainable,23.48
txn_7750,user_658,store_9,2025-04-12,Figure Apple,Seafood,GreenLeaf,2,7.06,Healthy,Unsustainable,14.12
txn_7751,user_898,store_42,2025-04-12,Physical Yogurt,Snacks,QuickBite,3,7.46,Unhealthy,Unsustainable,22.38
txn_7752,user_612,store_35,2025-04-12,Spring Chicken,Beverages,QuickBite,1,6.79,Unhealthy,Sustainable,6.79
txn_7753,user_221,store_34,2025-04-12,Long Apple,Meat,BudgetMart,1,3.07,Healthy,Unsustainable,3.07
txn_7754,user_413,store_47,2025-04-12,Property Milk,Seafood,EcoFarm,2,9.38,Unhealthy,Unsustainable,18.76
txn_7755,user_357,store_11,2025-04-12,Message Milk,Beverages,TastyTreats,4,1.12,Unhealthy,Sustainable,4.48
txn_7756,user_351,store_41,2025-04-12,Recognize Apple,Dairy,GreenLeaf,2,7.73,Healthy,Sustainable,15.46
txn_7757,user_426,store_6,2025-04-12,Material Juice,Produce,TastyTreats,1,9.32,Unhealthy,Unsustainable,9.32
txn_7758,user_875,store_15,2025-04-12,Word Cereal,Beverages,GreenLeaf,1,4.02,Healthy,Sustainable,4.02
txn_7759,user_465,store_37,2025-04-12,Fish Yogurt,Pantry,EcoFarm,2,9.35,Healthy,Sustainable,18.7
txn_7760,user_600,store_19,2025-04-12,Bring Milk,Bakery,EcoFarm,3,6.95,Healthy,Sustainable,20.85
txn_7761,user_243,store_43,2025-04-12,Protect Chicken,Snacks,GreenLeaf,4,8.12,Unhealthy,Unsustainable,32.48
txn_7762,user_930,store_3,2025-04-12,Easy Juice,Beverages,FreshFields,1,1.55,Unhealthy,Sustainable,1.55
txn_7763,user_443,store_48,2025-04-12,Difficult Bread,Snacks,FreshFields,3,3.54,Healthy,Sustainable,10.620000000000001
txn_7764,user_473,store_40,2025-04-12,Other Cereal,Snacks,TastyTreats,1,8.49,Unhealthy,Unsustainable,8.49
txn_7765,user_892,store_38,2025-04-12,Poor Juice,Dairy,EcoFarm,2,5.2,Unhealthy,Sustainable,10.4
txn_7766,user_442,store_11,2025-04-12,Ten Juice,Frozen,FreshFields,2,9.35,Unhealthy,Sustainable,18.7
txn_7767,user_954,store_19,2025-04-12,Dark Cereal,Bakery,FreshFields,1,3.07,Healthy,Sustainable,3.07
txn_7768,user_259,store_6,2025-04-12,Live Bread,Dairy,EcoFarm,1,1.75,Healthy,Unsustainable,1.75
txn_7769,user_568,store_29,2025-04-12,Itself Cereal,Pantry,FreshFields,3,5.14,Unhealthy,Sustainable,15.419999999999998
txn_7770,user_420,store_41,2025-04-12,Least Milk,Dairy,TastyTreats,4,2.07,Healthy,Unsustainable,8.28
txn_7771,user_529,store_48,2025-04-12,Scientist Milk,Pantry,FreshFields,3,1.9,Healthy,Sustainable,5.699999999999999
txn_7772,user_450,store_49,2025-04-12,Future Milk,Produce,BudgetMart,1,1.43,Healthy,Sustainable,1.43
txn_7773,user_797,store_37,2025-04-12,Quickly Bread,Frozen,TastyTreats,4,5.78,Healthy,Sustainable,23.12
txn_7774,user_764,store_29,2025-04-12,Security Apple,Snacks,QuickBite,3,8.51,Unhealthy,Unsustainable,25.53
txn_7775,user_981,store_47,2025-04-12,Less Yogurt,Pantry,QuickBite,1,3.07,Unhealthy,Unsustainable,3.07
txn_7776,user_656,store_34,2025-04-12,Themselves Chicken,Seafood,QuickBite,3,3.17,Unhealthy,Sustainable,9.51
txn_7777,user_130,store_2,2025-04-12,Establish Juice,Bakery,GreenLeaf,1,4.88,Healthy,Sustainable,4.88
txn_7778,user_634,store_25,2025-04-12,Customer Yogurt,Beverages,EcoFarm,4,2.5,Unhealthy,Sustainable,10.0
txn_7779,user_422,store_28,2025-04-12,Brother Yogurt,Seafood,BudgetMart,1,7.42,Unhealthy,Unsustainable,7.42
txn_7780,user_855,store_6,2025-04-12,Number Chicken,Meat,TastyTreats,2,5.02,Healthy,Sustainable,10.04
txn_7781,user_654,store_36,2025-04-12,Standard Chicken,Beverages,TastyTreats,1,1.68,Healthy,Unsustainable,1.68
txn_7782,user_896,store_23,2025-04-12,Education Apple,Bakery,TastyTreats,2,9.66,Unhealthy,Unsustainable,19.32
txn_7783,user_548,store_15,2025-04-12,Should Juice,Bakery,FreshFields,2,9.81,Healthy,Unsustainable,19.62
txn_7784,user_474,store_41,2025-04-12,End Bread,Seafood,TastyTreats,4,7.22,Healthy,Sustainable,28.88
txn_7785,user_950,store_46,2025-04-12,Hair Bread,Produce,TastyTreats,4,3.07,Healthy,Unsustainable,12.28
txn_7786,user_40,store_33,2025-04-12,Recent Bread,Bakery,FreshFields,1,2.69,Healthy,Sustainable,2.69
txn_7787,user_876,store_36,2025-04-12,Later Apple,Produce,TastyTreats,3,7.12,Unhealthy,Unsustainable,21.36
txn_7788,user_971,store_39,2025-04-12,Our Cereal,Produce,BudgetMart,1,4.51,Healthy,Unsustainable,4.51
txn_7789,user_879,store_47,2025-04-12,Night Cereal,Meat,FreshFields,4,1.2,Healthy,Sustainable,4.8
txn_7790,user_272,store_15,2025-04-12,Staff Juice,Beverages,EcoFarm,4,8.31,Healthy,Sustainable,33.24
txn_7791,user_725,store_47,2025-04-12,Center Apple,Pantry,FreshFields,4,9.81,Healthy,Sustainable,39.24
txn_7792,user_813,store_47,2025-04-12,Hair Yogurt,Frozen,QuickBite,2,3.54,Unhealthy,Unsustainable,7.08
txn_7793,user_127,store_38,2025-04-12,Western Juice,Snacks,QuickBite,3,1.23,Healthy,Sustainable,3.69
txn_7794,user_562,store_36,2025-04-12,Local Chicken,Pantry,BudgetMart,3,2.92,Unhealthy,Sustainable,8.76
txn_7795,user_63,store_43,2025-04-12,Year Apple,Frozen,GreenLeaf,3,5.47,Unhealthy,Unsustainable,16.41
txn_7796,user_271,store_37,2025-04-12,Officer Cereal,Pantry,GreenLeaf,4,9.64,Healthy,Unsustainable,38.56
txn_7797,user_309,store_36,2025-04-12,Night Apple,Pantry,EcoFarm,2,4.49,Healthy,Unsustainable,8.98
txn_7798,user_80,store_13,2025-04-12,Easy Apple,Produce,GreenLeaf,4,5.57,Unhealthy,Sustainable,22.28
txn_7799,user_307,store_49,2025-04-12,Keep Yogurt,Dairy,FreshFields,4,2.29,Unhealthy,Unsustainable,9.16
txn_7800,user_949,store_35,2025-04-12,Other Cereal,Frozen,QuickBite,2,7.42,Healthy,Unsustainable,14.84
txn_7801,user_563,store_40,2025-04-12,Really Bread,Seafood,BudgetMart,2,3.53,Healthy,Sustainable,7.06
txn_7802,user_812,store_18,2025-04-12,Reflect Juice,Frozen,QuickBite,4,8.38,Healthy,Unsustainable,33.52
txn_7803,user_731,store_36,2025-04-12,Sport Bread,Snacks,GreenLeaf,4,1.98,Healthy,Sustainable,7.92
txn_7804,user_119,store_42,2025-04-12,Store Bread,Dairy,GreenLeaf,4,5.03,Healthy,Unsustainable,20.12
txn_7805,user_890,store_44,2025-04-12,Type Cereal,Meat,BudgetMart,4,6.27,Unhealthy,Unsustainable,25.08
txn_7806,user_994,store_22,2025-04-12,Account Bread,Bakery,FreshFields,4,1.59,Healthy,Sustainable,6.36
txn_7807,user_536,store_31,2025-04-12,Laugh Yogurt,Beverages,GreenLeaf,2,6.07,Unhealthy,Unsustainable,12.14
txn_7808,user_295,store_29,2025-04-12,Book Cereal,Beverages,EcoFarm,2,7.91,Healthy,Unsustainable,15.82
